Article Number,Description,Identifier,Keywords,Price,Price quantity,Prices+,Sold individually,height,length,operatingWeight,productType,weight,width,description
YD40000751,,PIPE;RETURN,,4616.16 INR:N::1 EA::,1.0,4616.16 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi RETURN PIPE (P/N: PIPE;RETURN) for enhanced fluid circulation in compatible construction machinery models, ensuring reliable performance and longevity."
YD40000455,,BRACKET,,,1.0,,True,,,,SpareParts,,,"""Authentic Tata Hitachi spare part BRACKET designed for robust support in compatible construction machinery models, ensuring durability and performance."""
YD60005272,,ASSY;HOSE,,3760.66 INR:N::1 EA::,1.0,3760.66 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi ASSY;HOSE spare part designed for durability and precise fit in compatible construction machinery models.
YD40000387,,COVER;UNDER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi UNDER COVER (P/N: COVER;UNDER) designed for optimal protection in compatible construction machinery models."""
YD00004423,,*CARRIER,,3449.14 INR:N::1 EA::,1.0,3449.14 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi CARRIER (P/N: CARRIER) spare part designed for compatibility with specific construction machinery models, ensuring reliable performance and longevity."
YD40000527,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fit on compatible construction machinery models.
YD00003076,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER (P/N: nan) for SpareParts, designed for durability and precise fit in compatible construction machinery models."
YD00001606,,NAME-PLATE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi NAME-PLATE spare part designed for durability and compatibility with specific construction machinery models.
YD00000406,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER (P/N: nan) for spare parts, designed for durability and precise fit in compatible construction machinery models."
YD00005160,,ENGINE,,1261292.8 INR:N::1 EA::,1.0,1261292.8 INR:N::1 EA::,True,,,,SpareParts,,,High-performance Tata Hitachi engine (P/N: ENGINE) for enhanced power and efficiency in Tata Hitachi construction machinery models.
YD00003631,,HOSE;WATER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi water hose (P/N: HOSE;WATER) designed for durability and efficient cooling in Tata Hitachi construction machinery models.
YD40002667,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi BRACKET (P/N: nan) designed for durability and precise fit in compatible construction machinery models."""
YD60002757,,ASSY;HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency in compatible machine models.
YD40000040,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BRACKET designed for durability and precision, compatible with various construction machinery models for reliable performance."
YD00008944,,KIT;SEAL,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi seal kit (P/N: KIT;SEAL) designed for optimal sealing performance in compatible construction machinery models.
YD00003852,,* SECTION (BLADE),,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi SECTION (BLADE) spare part designed for durability and precision, compatible with select construction machinery models."
YD00004976,,* SEAL,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi SEAL (P/N: SEAL) for enhanced sealing performance in compatible construction machinery models.
YD60005434,,ASSY;HOSE,,2785.98 INR:N::1 EA::,1.0,2785.98 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi ASSY;HOSE spare part designed for durability and precise fit, compatible with select construction machinery models."
YD40002294,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part bracket designed for durability and precise fitment, compatible with various construction machinery models."
YD00003108,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part designed for optimal performance and durability in construction machinery, compatible with various models."
YD00005080,,BRACKET,,4777.82 INR:N::1 EA::,1.0,4777.82 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET for enhanced structural support in compatible construction machinery models.
YD00000458,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for superior sealing performance in compatible construction machinery models.
YD00003114,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part for enhanced machine insulation and performance in construction machinery models.
YD40000467,,COVER,,96951.16 INR:N::1 EA::,1.0,96951.16 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable Tata Hitachi COVER spare part designed for enhanced protection and longevity in compatible construction machinery models."""
YD00002949,,HOSE;WATER,,313.88 INR:N::1 EA::,1.0,313.88 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi water hose (P/N: HOSE;WATER) designed for durability and efficient cooling in Tata Hitachi construction machinery models.
YD40002529,,BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fitment in compatible construction machinery models.
YD00001798,,HOSE;WATER,,3077.44 INR:N::1 EA::,1.0,3077.44 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi water hose (P/N: HOSE;WATER) designed for durability and precise fit in compatible construction machinery models.
YD00005672,,SHAFT;PROPELLER,,12713.32 INR:N::1 EA::,1.0,12713.32 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi propeller shaft (P/N: SHAFT;PROPELLER) designed for robust performance in construction machinery applications.
YD00000762,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fit in compatible construction machinery models.
YD00004168,,* SHAFT,,,1.0,,True,,,,SpareParts,,,"""Durable Tata Hitachi spare part SHAFT designed for high-performance construction machinery, compatible with various models for reliable operation in demanding conditions."""
YD00003116,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part designed for optimal performance and durability in construction machinery, compatible with various models."
YD40002891,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fitment, compatible with various construction machinery models."
YD00007869,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in compatible construction machinery models.
YD00005373,,TUBE,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part TUBE for construction machinery, designed for durability and compatibility with various models."
YD60005310,,ASSY;HOSE,,2827.28 INR:N::1 EA::,1.0,2827.28 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and reliability in compatible models.
YD40001701,,COVER;RADIATOR,,29754.88 INR:N::1 EA::,1.0,29754.88 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi radiator cover (P/N: COVER;RADIATOR) designed for durability and precise fit on compatible construction machinery models.
YD40000536,,BRACKET,,1093.86 INR:N::1 EA::,1.0,1093.86 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi BRACKET spare part designed for durability and precise fitment in compatible construction machinery models.
YD60005277,,ASSY;HOSE,,952.26 INR:N::1 EA::,1.0,952.26 INR:N::1 EA::,True,,,,SpareParts,,,"""Tata Hitachi genuine ASSY;HOSE spare part designed for high-performance, compatible with various construction machinery models for reliable fluid transfer."""
YD40002058,,* BOOM,,158744.22 INR:N::1 EA::,1.0,158744.22 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi BOOM spare part designed for enhanced durability and performance in compatible construction machinery models.
YD60002760,,ASSY;HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency in compatible machine models.
YD40000534,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fitment in compatible construction machinery models.
YD00007003,,COVER;SIDE,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER;SIDE spare part designed for durability and precise fit on compatible construction machinery models.
YD00005510,<p>CONTROL CABLE</p>,CONTROL CABLE,,8150.26 INR:N::1 EA::,1.0,8150.26 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi CONTROL CABLE (P/N: CONTROL CABLE) designed for precise machine control and compatibility with various construction machinery models.
YD60005432,,ASSY;HOSE,,2537.0 INR:N::1 EA::,1.0,2537.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and reliability in compatible models.
YD00000413,,COVER,,25714.56 INR:N::1 EA::,1.0,25714.56 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER (P/N: nan) for SpareParts, designed for durability and precise fit in compatible construction machinery models."
YD00005397,,STOPPER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi STOPPER spare part designed for durability and precision performance in compatible construction machinery models.
YD00003582,,*CARRIER,,6761.4 INR:N::1 EA::,1.0,6761.4 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi CARRIER spare part designed for durability and compatibility with various construction machinery models.
YD00003099,,INSULATOR,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi INSULATOR spare part designed for reliable performance in compatible construction machinery models.
YD00001175,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various machine models."
YD40000243,,BRACKET,,,1.0,,True,,,,SpareParts,,,"""Durable Tata Hitachi BRACKET (P/N: nan) designed for high-stress applications, compatible with various construction machinery models for reliable performance."""
YD00003285,,HOSE,,,1.0,,True,,,,SpareParts,,,"""Durable Tata Hitachi spare hose (P/N: HOSE) for enhanced fluid transfer efficiency in construction machinery applications."""
YD00004075,,GASKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part gasket for enhanced sealing performance in construction machinery, compatible with various models."
YD60002398,,SEAT,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Authentic Tata Hitachi SEAT spare part designed for durability and comfort, compatible with various construction machinery models."""
YD60003319,,ASSY;HOSE,,476.72 INR:N::1 EA::,1.0,476.72 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for superior fluid transfer in compatible machine models.
YD00001084,,HOSE;COOLER(CONDENSER-RECEIVER DRYER),,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi condenser-receiver dryer hose (P/N: HOSE;COOLER) for efficient cooling in construction machinery.
YD00002345,,* SECTION (BOOM SWING),,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi boom swing section (P/N: SECTION) for enhanced stability and precision in compatible construction machinery models.
YD00007070,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in construction machinery, compatible with various models."
YD00004472,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER (P/N: nan) for SpareParts, designed for durability and precise fit in compatible construction machinery models."
YD00000879,,PLATE,,827.18 INR:N::1 EA::,1.0,827.18 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part PLATE designed for durability and precision, compatible with various construction machinery models."
YD60001041,,SWING DEVICE,,1085620.06 INR:N::1 EA::,1.0,1085620.06 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi Swing Device (P/N: SWING DEVICE) for enhanced performance in compatible construction machinery models.
YD00005931,,ENGINE,,705356.8 INR:N::1 EA::,1.0,705356.8 INR:N::1 EA::,True,,,,SpareParts,,,"""High-performance Tata Hitachi ENGINE spare part designed for durability and compatibility with various construction machinery models."""
YD60005297,,HOSE;ASSY,,1643.74 INR:N::1 EA::,1.0,1643.74 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi HOSE;ASSY spare part designed for optimal performance in compatible construction machinery models.
YD60003306,,ASSY;HOSE,,631.3 INR:N::1 EA::,1.0,631.3 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and reliability in compatible models.
YD00005418,,TRIM,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi TRIM spare part designed for enhanced performance and longevity in compatible construction machinery models.
YD00011109,,* SEAL;DUST,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi dust seal (P/N: SEAL;DUST) designed for superior protection and longevity in construction machinery applications.
YD00002066,,MANIFOLD,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi MANIFOLD spare part designed for optimal performance and compatibility with select construction machinery models.
YD40001743,,* BASE,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi BASE spare part designed for durability and compatibility with select construction machinery models.
YD00001040,,CONTROLLER,,,1.0,,True,,,,SpareParts,,,"""Authentic Tata Hitachi CONTROLLER (P/N: CONTROLLER) for precise equipment control, designed for enhanced performance in Tata Hitachi construction machinery models."""
YD40004757,,"COVER,REAR",,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rear cover (P/N: COVER,REAR) for enhanced durability and precise fit on compatible construction machinery models."
YD00003417,,STAY,,171.1 INR:N::1 EA::,1.0,171.1 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi STAY spare part designed for durability and precise fitment in compatible construction machinery models.
YD00003682,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi SpareParts bracket designed for durability and precise fitment in compatible construction machinery models.
YD60005520,,ASSY;HOSE,,2380.06 INR:N::1 EA::,1.0,2380.06 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi ASSY;HOSE spare part designed for optimal performance in compatible construction machinery models.
